"","data","cat_pergunta","dado","cat_recorte","recorte","valor"
"974","2014-07-21","rejeicao","Eduardo Campos","regiao","NORTE-CENTRO-OESTE",8
"975","2014-07-21","rejeicao","Dilma Rousseff","regiao","SUDESTE",42
"976","2014-07-21","rejeicao","Aécio Neves","regiao","SUDESTE",16
"977","2014-07-21","rejeicao","Pastor Everaldo","regiao","SUDESTE",10
"978","2014-07-21","rejeicao","Eduardo Campos","regiao","SUDESTE",5
"979","2014-07-21","rejeicao","Dilma Rousseff","regiao","SUL",38
"980","2014-07-21","rejeicao","Aécio Neves","regiao","SUL",9
"981","2014-07-21","rejeicao","Pastor Everaldo","regiao","SUL",9
"982","2014-07-21","rejeicao","Eduardo Campos","regiao","SUL",7
"983","2014-07-21","2turno_aecio","Aécio Neves","regiao","NORDESTE",18
"984","2014-07-21","2turno_aecio","Branco e Nulo","regiao","NORDESTE",14
"985","2014-07-21","2turno_aecio","Dilma Rousseff","regiao","NORDESTE",59
"986","2014-07-21","2turno_aecio","NS/NR*","regiao","NORDESTE",9
"987","2014-07-21","2turno_aecio","Aécio Neves","regiao","NORTE-CENTRO-OESTE",38
"988","2014-07-21","2turno_aecio","Branco e Nulo","regiao","NORTE-CENTRO-OESTE",17
"989","2014-07-21","2turno_aecio","Dilma Rousseff","regiao","NORTE-CENTRO-OESTE",35
"990","2014-07-21","2turno_aecio","NS/NR*","regiao","NORTE-CENTRO-OESTE",10
"991","2014-07-21","2turno_aecio","Aécio Neves","regiao","SUDESTE",39
"992","2014-07-21","2turno_aecio","Branco e Nulo","regiao","SUDESTE",20
"993","2014-07-21","2turno_aecio","Dilma Rousseff","regiao","SUDESTE",34
"994","2014-07-21","2turno_aecio","NS/NR*","regiao","SUDESTE",7
"995","2014-07-21","2turno_aecio","Aécio Neves","regiao","SUL",39
"996","2014-07-21","2turno_aecio","Branco e Nulo","regiao","SUL",19
"997","2014-07-21","2turno_aecio","Dilma Rousseff","regiao","SUL",33
"998","2014-07-21","2turno_aecio","NS/NR*","regiao","SUL",9
"999","2014-07-21","2turno_campos","Branco e Nulo","regiao","NORDESTE",11
"1000","2014-07-21","2turno_campos","Dilma Rousseff","regiao","NORDESTE",56
"1001","2014-07-21","2turno_campos","Eduardo Campos","regiao","NORDESTE",24
"1002","2014-07-21","2turno_campos","NS/NR*","regiao","NORDESTE",9
"1003","2014-07-21","2turno_campos","Branco e Nulo","regiao","NORTE-CENTRO-OESTE",18
"1004","2014-07-21","2turno_campos","Dilma Rousseff","regiao","NORTE-CENTRO-OESTE",37
"1005","2014-07-21","2turno_campos","Eduardo Campos","regiao","NORTE-CENTRO-OESTE",34
"1006","2014-07-21","2turno_campos","NS/NR*","regiao","NORTE-CENTRO-OESTE",11
"1007","2014-07-21","2turno_campos","Branco e Nulo","regiao","SUDESTE",25
"1008","2014-07-21","2turno_campos","Dilma Rousseff","regiao","SUDESTE",35
"1009","2014-07-21","2turno_campos","Eduardo Campos","regiao","SUDESTE",29
"1010","2014-07-21","2turno_campos","NS/NR*","regiao","SUDESTE",10
"1011","2014-07-21","2turno_campos","Branco e Nulo","regiao","SUL",22
"1012","2014-07-21","2turno_campos","Dilma Rousseff","regiao","SUL",34
"1013","2014-07-21","2turno_campos","Eduardo Campos","regiao","SUL",33
"1014","2014-07-21","2turno_campos","NS/NR*","regiao","SUL",10
"1015","2014-07-21","favorito","Aécio Neves","regiao","NORDESTE",6
"1016","2014-07-21","favorito","Dilma Rousseff","regiao","NORDESTE",64
"1017","2014-07-21","favorito","Eduardo Campos","regiao","NORDESTE",8
"1018","2014-07-21","favorito","NS/NR*","regiao","NORDESTE",21
"1019","2014-07-21","favorito","Outros","regiao","NORDESTE",2
"1020","2014-07-21","favorito","Aécio Neves","regiao","NORTE-CENTRO-OESTE",20
"1021","2014-07-21","favorito","Dilma Rousseff","regiao","NORTE-CENTRO-OESTE",48
"1022","2014-07-21","favorito","Eduardo Campos","regiao","NORTE-CENTRO-OESTE",5
"1023","2014-07-21","favorito","NS/NR*","regiao","NORTE-CENTRO-OESTE",26
"1024","2014-07-21","favorito","Outros","regiao","NORTE-CENTRO-OESTE",1
"1025","2014-07-21","favorito","Aécio Neves","regiao","SUDESTE",20
"1026","2014-07-21","favorito","Dilma Rousseff","regiao","SUDESTE",50
"1027","2014-07-21","favorito","Eduardo Campos","regiao","SUDESTE",3
"1028","2014-07-21","favorito","NS/NR*","regiao","SUDESTE",25
"1029","2014-07-21","favorito","Outros","regiao","SUDESTE",2
"1030","2014-07-21","favorito","Aécio Neves","regiao","SUL",18
"1031","2014-07-21","favorito","Dilma Rousseff","regiao","SUL",52
"1032","2014-07-21","favorito","Eduardo Campos","regiao","SUL",5
"1033","2014-07-21","favorito","NS/NR*","regiao","SUL",24
"1034","2014-07-21","favorito","Outros","regiao","SUL",2
"1035","2014-07-21","vida_hoje","Satisfeito","cor","Branca",79
"1036","2014-07-21","vida_hoje","Insatisfeito","cor","Branca",21
"1037","2014-07-21","vida_hoje","NS/NR*","cor","Branca",0
"1038","2014-07-21","vida_hoje","Satisfeito","cor","Preta ou parda",78
"1039","2014-07-21","vida_hoje","Insatisfeito","cor","Preta ou parda",21
"1040","2014-07-21","vida_hoje","NS/NR*","cor","Preta ou parda",0
"1041","2014-07-21","vida_hoje","Satisfeito","cor","Outras",74
"1042","2014-07-21","vida_hoje","Insatisfeito","cor","Outras",26
"1043","2014-07-21","vida_hoje","NS/NR*","cor","Outras",0
"1044","2014-07-21","interesse","Tem muito interesse","cor","Branca",18
"1045","2014-07-21","interesse","Tem médio interesse","cor","Branca",26
"1046","2014-07-21","interesse","Não tem interesse","cor","Branca",56
"1047","2014-07-21","interesse","NS/NR*","cor","Branca",0
"1048","2014-07-21","interesse","Tem muito interesse","cor","Preta ou parda",16
"1049","2014-07-21","interesse","Tem médio interesse","cor","Preta ou parda",28
"1050","2014-07-21","interesse","Não tem interesse","cor","Preta ou parda",56
"1051","2014-07-21","interesse","NS/NR*","cor","Preta ou parda",0
"1052","2014-07-21","interesse","Tem muito interesse","cor","Outras",19
"1053","2014-07-21","interesse","Tem médio interesse","cor","Outras",30
"1054","2014-07-21","interesse","Não tem interesse","cor","Outras",50
"1055","2014-07-21","interesse","NS/NR*","cor","Outras",2
"1056","2014-07-21","intencao_espontanea","Aécio Neves","cor","Branca",15
"1057","2014-07-21","intencao_espontanea","Branco e Nulo","cor","Branca",18
"1058","2014-07-21","intencao_espontanea","Dilma Rousseff","cor","Branca",22
"1059","2014-07-21","intencao_espontanea","Eduardo Campos","cor","Branca",5
"1060","2014-07-21","intencao_espontanea","NS/NR*","cor","Branca",39
"1061","2014-07-21","intencao_espontanea","Outros","cor","Branca",2
"1062","2014-07-21","intencao_espontanea","Aécio Neves","cor","Preta ou parda",10
"1063","2014-07-21","intencao_espontanea","Branco e Nulo","cor","Preta ou parda",16
"1064","2014-07-21","intencao_espontanea","Dilma Rousseff","cor","Preta ou parda",29
"1065","2014-07-21","intencao_espontanea","Eduardo Campos","cor","Preta ou parda",4
"1066","2014-07-21","intencao_espontanea","NS/NR*","cor","Preta ou parda",39
"1067","2014-07-21","intencao_espontanea","Outros","cor","Preta ou parda",2
"1068","2014-07-21","intencao_espontanea","Aécio Neves","cor","Outras",9
"1069","2014-07-21","intencao_espontanea","Branco e Nulo","cor","Outras",17
"1070","2014-07-21","intencao_espontanea","Dilma Rousseff","cor","Outras",24
"1071","2014-07-21","intencao_espontanea","Eduardo Campos","cor","Outras",4
"1072","2014-07-21","intencao_espontanea","NS/NR*","cor","Outras",43
"1073","2014-07-21","intencao_espontanea","Outros","cor","Outras",4
"1074","2014-07-21","intencao_estimulada","Aécio Neves","cor","Branca",26
"1075","2014-07-21","intencao_estimulada","Branco e Nulo","cor","Branca",16
"1076","2014-07-21","intencao_estimulada","Dilma Rousseff","cor","Branca",33
"1077","2014-07-21","intencao_estimulada","Eduardo Campos","cor","Branca",9
"1078","2014-07-21","intencao_estimulada","NS/NR*","cor","Branca",9
"1079","2014-07-21","intencao_estimulada","Outros","cor","Branca",5
"1080","2014-07-21","intencao_estimulada","Pastor Everaldo","cor","Branca",2
"1081","2014-07-21","intencao_estimulada","Aécio Neves","cor","Preta ou parda",19
"1082","2014-07-21","intencao_estimulada","Branco e Nulo","cor","Preta ou parda",15
"1083","2014-07-21","intencao_estimulada","Dilma Rousseff","cor","Preta ou parda",42
"1084","2014-07-21","intencao_estimulada","Eduardo Campos","cor","Preta ou parda",8
"1085","2014-07-21","intencao_estimulada","NS/NR*","cor","Preta ou parda",9
"1086","2014-07-21","intencao_estimulada","Outros","cor","Preta ou parda",4
"1087","2014-07-21","intencao_estimulada","Pastor Everaldo","cor","Preta ou parda",3
"1088","2014-07-21","intencao_estimulada","Aécio Neves","cor","Outras",13
"1089","2014-07-21","intencao_estimulada","Branco e Nulo","cor","Outras",24
"1090","2014-07-21","intencao_estimulada","Dilma Rousseff","cor","Outras",39
"1091","2014-07-21","intencao_estimulada","Eduardo Campos","cor","Outras",4
"1092","2014-07-21","intencao_estimulada","NS/NR*","cor","Outras",6
"1093","2014-07-21","intencao_estimulada","Outros","cor","Outras",6
"1094","2014-07-21","intencao_estimulada","Pastor Everaldo","cor","Outras",9
"1095","2014-07-21","avaliacao_governo","Ótimo e bom","cor","Branca",29
"1096","2014-07-21","avaliacao_governo","Regular","cor","Branca",34
"1097","2014-07-21","avaliacao_governo","Ruim e péssimo","cor","Branca",36
"1098","2014-07-21","avaliacao_governo","NS/NR*","cor","Branca",1
"1099","2014-07-21","avaliacao_governo","Ótimo e bom","cor","Preta ou parda",32
"1100","2014-07-21","avaliacao_governo","Regular","cor","Preta ou parda",37
"1101","2014-07-21","avaliacao_governo","Ruim e péssimo","cor","Preta ou parda",30
"1102","2014-07-21","avaliacao_governo","NS/NR*","cor","Preta ou parda",1
"1103","2014-07-21","avaliacao_governo","Ótimo e bom","cor","Outras",24
"1104","2014-07-21","avaliacao_governo","Regular","cor","Outras",37
"1105","2014-07-21","avaliacao_governo","Ruim e péssimo","cor","Outras",39
"1106","2014-07-21","avaliacao_governo","NS/NR*","cor","Outras",0
"1107","2014-07-21","aprova_dilma","Aprova","cor","Branca",40
"1108","2014-07-21","aprova_dilma","Desaprova","cor","Branca",55
"1109","2014-07-21","aprova_dilma","NS/NR*","cor","Branca",5
"1110","2014-07-21","aprova_dilma","Aprova","cor","Preta ou parda",47
"1111","2014-07-21","aprova_dilma","Desaprova","cor","Preta ou parda",47
"1112","2014-07-21","aprova_dilma","NS/NR*","cor","Preta ou parda",6
"1113","2014-07-21","aprova_dilma","Aprova","cor","Outras",39
"1114","2014-07-21","aprova_dilma","Desaprova","cor","Outras",54
"1115","2014-07-21","aprova_dilma","NS/NR*","cor","Outras",7
"1116","2014-07-21","desejo_mudanca","Quer mudança","cor","Branca",71
"1117","2014-07-21","desejo_mudanca","Quer continuidade","cor","Branca",27
"1118","2014-07-21","desejo_mudanca","NS/NR*","cor","Branca",2
"1119","2014-07-21","desejo_mudanca","Quer mudança","cor","Preta ou parda",70
"1120","2014-07-21","desejo_mudanca","Quer continuidade","cor","Preta ou parda",28
"1121","2014-07-21","desejo_mudanca","NS/NR*","cor","Preta ou parda",2
"1122","2014-07-21","desejo_mudanca","Quer mudança","cor","Outras",70
"1123","2014-07-21","desejo_mudanca","Quer continuidade","cor","Outras",30
"1124","2014-07-21","desejo_mudanca","NS/NR*","cor","Outras",0
"1125","2014-07-21","rejeicao","Dilma Rousseff","cor","Branca",40
"1126","2014-07-21","rejeicao","Aécio Neves","cor","Branca",15
"1127","2014-07-21","rejeicao","Pastor Everaldo","cor","Branca",10
"1128","2014-07-21","rejeicao","Eduardo Campos","cor","Branca",6
"1129","2014-07-21","rejeicao","Dilma Rousseff","cor","Preta ou parda",32
"1130","2014-07-21","rejeicao","Aécio Neves","cor","Preta ou parda",17
"1131","2014-07-21","rejeicao","Pastor Everaldo","cor","Preta ou parda",11
"1132","2014-07-21","rejeicao","Eduardo Campos","cor","Preta ou parda",9
"1133","2014-07-21","rejeicao","Dilma Rousseff","cor","Outras",48
"1134","2014-07-21","rejeicao","Aécio Neves","cor","Outras",17
"1135","2014-07-21","rejeicao","Pastor Everaldo","cor","Outras",11
"1136","2014-07-21","rejeicao","Eduardo Campos","cor","Outras",15
"1137","2014-07-21","2turno_aecio","Aécio Neves","cor","Branca",39
"1138","2014-07-21","2turno_aecio","Branco e Nulo","cor","Branca",17
"1139","2014-07-21","2turno_aecio","Dilma Rousseff","cor","Branca",35
"1140","2014-07-21","2turno_aecio","NS/NR*","cor","Branca",9
"1141","2014-07-21","2turno_aecio","Aécio Neves","cor","Preta ou parda",30
"1142","2014-07-21","2turno_aecio","Branco e Nulo","cor","Preta ou parda",17
"1143","2014-07-21","2turno_aecio","Dilma Rousseff","cor","Preta ou parda",45
"1144","2014-07-21","2turno_aecio","NS/NR*","cor","Preta ou parda",8
"1145","2014-07-21","2turno_aecio","Aécio Neves","cor","Outras",28
"1146","2014-07-21","2turno_aecio","Branco e Nulo","cor","Outras",28
"1147","2014-07-21","2turno_aecio","Dilma Rousseff","cor","Outras",44
"1148","2014-07-21","2turno_aecio","NS/NR*","cor","Outras",0
"1149","2014-07-21","2turno_campos","Branco e Nulo","cor","Branca",21
"1150","2014-07-21","2turno_campos","Dilma Rousseff","cor","Branca",36
"1151","2014-07-21","2turno_campos","Eduardo Campos","cor","Branca",33
"1152","2014-07-21","2turno_campos","NS/NR*","cor","Branca",11
"1153","2014-07-21","2turno_campos","Branco e Nulo","cor","Preta ou parda",19
"1154","2014-07-21","2turno_campos","Dilma Rousseff","cor","Preta ou parda",45
"1155","2014-07-21","2turno_campos","Eduardo Campos","cor","Preta ou parda",26
"1156","2014-07-21","2turno_campos","NS/NR*","cor","Preta ou parda",10
"1157","2014-07-21","2turno_campos","Branco e Nulo","cor","Outras",24
"1158","2014-07-21","2turno_campos","Dilma Rousseff","cor","Outras",46
"1159","2014-07-21","2turno_campos","Eduardo Campos","cor","Outras",30
"1160","2014-07-21","2turno_campos","NS/NR*","cor","Outras",0
"1161","2014-07-21","favorito","Aécio Neves","cor","Branca",19
"1162","2014-07-21","favorito","Dilma Rousseff","cor","Branca",52
"1163","2014-07-21","favorito","Eduardo Campos","cor","Branca",4
"1164","2014-07-21","favorito","NS/NR*","cor","Branca",23
"1165","2014-07-21","favorito","Outros","cor","Branca",1
"1166","2014-07-21","favorito","Aécio Neves","cor","Preta ou parda",14
"1167","2014-07-21","favorito","Dilma Rousseff","cor","Preta ou parda",55
"1168","2014-07-21","favorito","Eduardo Campos","cor","Preta ou parda",5
"1169","2014-07-21","favorito","NS/NR*","cor","Preta ou parda",24
"1170","2014-07-21","favorito","Outros","cor","Preta ou parda",2
"1171","2014-07-21","favorito","Aécio Neves","cor","Outras",9
"1172","2014-07-21","favorito","Dilma Rousseff","cor","Outras",57
"1173","2014-07-21","favorito","Eduardo Campos","cor","Outras",7
"1174","2014-07-21","favorito","NS/NR*","cor","Outras",26
"1175","2014-07-21","favorito","Outros","cor","Outras",0
"1176","2014-07-21","vida_hoje","Satisfeito","religiao","Catolica",81
"1177","2014-07-21","vida_hoje","Insatisfeito","religiao","Catolica",19
"1178","2014-07-21","vida_hoje","NS/NR*","religiao","Catolica",0
"1179","2014-07-21","vida_hoje","Satisfeito","religiao","Evangelica",76
"1180","2014-07-21","vida_hoje","Insatisfeito","religiao","Evangelica",23
"1181","2014-07-21","vida_hoje","NS/NR*","religiao","Evangelica",0
"1182","2014-07-21","vida_hoje","Satisfeito","religiao","Outras",71
"1183","2014-07-21","vida_hoje","Insatisfeito","religiao","Outras",28
"1184","2014-07-21","vida_hoje","NS/NR*","religiao","Outras",1
"1185","2014-07-21","interesse","Tem muito interesse","religiao","Catolica",18
"1186","2014-07-21","interesse","Tem médio interesse","religiao","Catolica",27
"1187","2014-07-21","interesse","Não tem interesse","religiao","Catolica",55
"1188","2014-07-21","interesse","NS/NR*","religiao","Catolica",0
"1189","2014-07-21","interesse","Tem muito interesse","religiao","Evangelica",17
"1190","2014-07-21","interesse","Tem médio interesse","religiao","Evangelica",27
"1191","2014-07-21","interesse","Não tem interesse","religiao","Evangelica",55
"1192","2014-07-21","interesse","NS/NR*","religiao","Evangelica",1
"1193","2014-07-21","interesse","Tem muito interesse","religiao","Outras",16
"1194","2014-07-21","interesse","Tem médio interesse","religiao","Outras",24
"1195","2014-07-21","interesse","Não tem interesse","religiao","Outras",60
"1196","2014-07-21","interesse","NS/NR*","religiao","Outras",0
"1197","2014-07-21","intencao_espontanea","Aécio Neves","religiao","Catolica",13
"1198","2014-07-21","intencao_espontanea","Branco e Nulo","religiao","Catolica",14
"1199","2014-07-21","intencao_espontanea","Dilma Rousseff","religiao","Catolica",30
"1200","2014-07-21","intencao_espontanea","Eduardo Campos","religiao","Catolica",4
"1201","2014-07-21","intencao_espontanea","NS/NR*","religiao","Catolica",38
"1202","2014-07-21","intencao_espontanea","Outros","religiao","Catolica",1
"1203","2014-07-21","intencao_espontanea","Aécio Neves","religiao","Evangelica",11
"1204","2014-07-21","intencao_espontanea","Branco e Nulo","religiao","Evangelica",18
"1205","2014-07-21","intencao_espontanea","Dilma Rousseff","religiao","Evangelica",21
"1206","2014-07-21","intencao_espontanea","Eduardo Campos","religiao","Evangelica",5
"1207","2014-07-21","intencao_espontanea","NS/NR*","religiao","Evangelica",42
"1208","2014-07-21","intencao_espontanea","Outros","religiao","Evangelica",4
"1209","2014-07-21","intencao_espontanea","Aécio Neves","religiao","Outras",13
"1210","2014-07-21","intencao_espontanea","Branco e Nulo","religiao","Outras",26
"1211","2014-07-21","intencao_espontanea","Dilma Rousseff","religiao","Outras",17
"1212","2014-07-21","intencao_espontanea","Eduardo Campos","religiao","Outras",4
"1213","2014-07-21","intencao_espontanea","NS/NR*","religiao","Outras",38
"1214","2014-07-21","intencao_espontanea","Outros","religiao","Outras",2
"1215","2014-07-21","intencao_estimulada","Aécio Neves","religiao","Catolica",22
"1216","2014-07-21","intencao_estimulada","Branco e Nulo","religiao","Catolica",13
"1217","2014-07-21","intencao_estimulada","Dilma Rousseff","religiao","Catolica",43
"1218","2014-07-21","intencao_estimulada","Eduardo Campos","religiao","Catolica",9
"1219","2014-07-21","intencao_estimulada","NS/NR*","religiao","Catolica",8
"1220","2014-07-21","intencao_estimulada","Outros","religiao","Catolica",4
"1221","2014-07-21","intencao_estimulada","Pastor Everaldo","religiao","Catolica",1
"1222","2014-07-21","intencao_estimulada","Aécio Neves","religiao","Evangelica",21
"1223","2014-07-21","intencao_estimulada","Branco e Nulo","religiao","Evangelica",18
"1224","2014-07-21","intencao_estimulada","Dilma Rousseff","religiao","Evangelica",29
"1225","2014-07-21","intencao_estimulada","Eduardo Campos","religiao","Evangelica",10
"1226","2014-07-21","intencao_estimulada","NS/NR*","religiao","Evangelica",11
